config,window,units,layers,dropout,ticker,MAE,MSE,RMSE,MAPE
Combination_055,40,64,2,0.3,BBTN,29.004477839146706,1754.8501736947658,41.89093187904473,2.3867424556314107
Combination_055,40,64,2,0.3,BMRI,107.95744287881917,19777.240027909207,140.63157550105598,2.309275935901704
Combination_055,40,64,2,0.3,ITMG,333.20025286014135,187467.25170272164,432.9748857644305,1.4759562325338509
Combination_055,40,64,2,0.3,MEDC,32.69114539418117,1843.2697907946515,42.93331795697429,2.4733273807979144
Combination_055,40,64,2,0.3,PGAS,24.863220238857124,1262.483466060542,35.531443343333834,1.457872076779889
Combination_055,40,64,2,0.3,PTBA,30.86524059339393,3210.489568228488,56.66118219935486,1.288480565467493
Combination_056,40,64,2,0.4,ADRO,48.78987954942873,4583.098961391761,67.69858906500018,2.664256432590769
Combination_056,40,64,2,0.4,BBCA,140.5343665343394,40286.321724161,200.71452793497784,1.7076878302879477
Combination_056,40,64,2,0.4,BBNI,129.96557328340822,25365.51014406049,159.2655334466955,3.0601168366818245
Combination_056,40,64,2,0.4,BBRI,87.1460081856176,12132.060555222117,110.14563339153358,2.260035531179503
Combination_056,40,64,2,0.4,BBTN,30.3597820070455,1951.944815714149,44.18081954552392,2.4991587721944155
Combination_056,40,64,2,0.4,BMRI,117.63834079392518,23231.02949229829,152.4172873800682,2.5190165389869748
Combination_056,40,64,2,0.4,ITMG,367.4248716063638,208141.9119927377,456.22572482570257,1.6252246497838518
Combination_056,40,64,2,0.4,MEDC,32.80713045164642,1871.957397214319,43.26612297415056,2.4810799004613022
Combination_056,40,64,2,0.4,PGAS,26.01259716980748,1378.2426678169013,37.12469081106133,1.530009682277988
Combination_056,40,64,2,0.4,PTBA,43.37050848942009,4125.3734734465415,64.22907031435642,1.8201417585144888
Combination_057,40,64,3,0.1,ADRO,56.930065964944944,5781.050279192141,76.03321826144241,3.113110117568896
Combination_057,40,64,3,0.1,BBCA,118.07193329008358,28953.33136499832,170.15678465755727,1.4358106711238134
Combination_057,40,64,3,0.1,BBNI,74.99869456394117,9333.62220585186,96.6106733536821,1.7818495209862129
Combination_057,40,64,3,0.1,BBRI,70.6869431754787,8769.969373047603,93.64811462623048,1.8396800578005343
Combination_057,40,64,3,0.1,BBTN,30.621885657872312,1919.7910342067648,43.81542005055714,2.514114900740729
Combination_057,40,64,3,0.1,BMRI,94.42423319216248,13304.46631861701,115.3449882683119,2.0124717284660165
Combination_057,40,64,3,0.1,ITMG,280.92059091055125,125253.58745969347,353.91183571575203,1.2431653781516214
Combination_057,40,64,3,0.1,MEDC,27.77616870931008,1412.025129865499,37.5769228365695,2.1049515244423493
Combination_057,40,64,3,0.1,PGAS,24.79523861150946,1174.510176875447,34.27112745264514,1.45989264846899
Combination_057,40,64,3,0.1,PTBA,29.58313466726447,2988.787575186912,54.66980496752217,1.234208034964015
Combination_058,40,64,3,0.2,ADRO,58.48298357866653,6288.424736017886,79.29958849841458,3.2127913398268864
Combination_058,40,64,3,0.2,BBCA,122.95326856186058,34227.373155464906,185.0064138225076,1.489388818043294
Combination_058,40,64,3,0.2,BBNI,115.22358542723627,20435.7993055232,142.95383627424343,2.740902160891645
Combination_058,40,64,3,0.2,BBRI,87.30023335080423,12280.441426767771,110.8171531251718,2.2759511023807346
Combination_058,40,64,3,0.2,BBTN,32.26668462357424,2125.1081559007603,46.09889538699122,2.6611477389886065
Combination_058,40,64,3,0.2,BMRI,99.64040582342972,14832.254320556804,121.7877428995086,2.1344316512084283
Combination_058,40,64,3,0.2,ITMG,412.2277883316975,244846.983666834,494.82015285034015,1.8221085517737543
Combination_058,40,64,3,0.2,MEDC,32.28150330248001,1894.292410748743,43.52346965429965,2.454527814198354
Combination_058,40,64,3,0.2,PGAS,28.777862401317343,1620.348886349036,40.25355743718853,1.7009538406141662
Combination_058,40,64,3,0.2,PTBA,29.51336686774124,3165.2135474996694,56.26023060297273,1.2304605775324429
Combination_059,40,64,3,0.3,ADRO,59.10743750524607,6408.736055234952,80.05458172543875,3.251420872181019
Combination_059,40,64,3,0.3,BBCA,302.50102181872006,127585.29173621666,357.19083377967115,3.724205461146831
Combination_059,40,64,3,0.3,BBNI,143.44285035304893,31512.960374238573,177.51890145626345,3.4000079553667995
Combination_059,40,64,3,0.3,BBRI,82.3563972720758,11577.418118973055,107.59841132178975,2.1396017773986737
Combination_059,40,64,3,0.3,BBTN,31.15101834033556,1965.154159772946,44.33005932516836,2.570102164676081
Combination_059,40,64,3,0.3,BMRI,142.26190236832596,31955.103702654527,178.75990518752948,3.0362648193689523
Combination_059,40,64,3,0.3,ITMG,439.8437355919708,295307.2423835449,543.4217904938529,1.936313558799592
Combination_059,40,64,3,0.3,MEDC,39.11525260126291,2692.936402754941,51.893510218089325,2.961746876032522
Combination_059,40,64,3,0.3,PGAS,26.94542694434844,1437.8037232261547,37.91838239200289,1.58910234981065
Combination_059,40,64,3,0.3,PTBA,28.148861275516825,3136.306636580065,56.002737759685154,1.171119225987205
Combination_060,40,64,3,0.4,ADRO,57.66167778066166,6054.658691350447,77.81168736989609,3.1707495136853905
Combination_060,40,64,3,0.4,BBCA,290.55509673820114,120567.5676234373,347.22840843375315,3.576735450317625
Combination_060,40,64,3,0.4,BBNI,144.80895306566643,32376.79946944427,179.9355425407784,3.4434343493545265
Combination_060,40,64,3,0.4,BBRI,156.98846048659098,35109.20767792707,187.3745118150467,4.104152700660265
Combination_060,40,64,3,0.4,BBTN,32.2381074040179,2159.946850566252,46.4752283541055,2.6534058673198304
Combination_060,40,64,3,0.4,BMRI,119.28321044007646,23929.23178997012,154.69076181197804,2.548952420946957
Combination_060,40,64,3,0.4,ITMG,426.2818369076408,271577.9205720379,521.131385134342,1.878528638879847
Combination_060,40,64,3,0.4,MEDC,40.2693130502978,2768.333564248324,52.61495570888874,3.0328885171361737
Combination_060,40,64,3,0.4,PGAS,29.15964033963868,1619.4588287391796,40.24250027942075,1.7211466452570032
Combination_060,40,64,3,0.4,PTBA,38.91647736481625,4285.406197314486,65.46301396448598,1.6294078430046872
Combination_061,40,128,1,0.1,ADRO,43.071903235299125,3553.946654035892,59.614986824085534,2.3520683983540183
Combination_061,40,128,1,0.1,BBCA,97.98901327651178,19898.75945890788,141.06296274680992,1.1924354043270171
Combination_061,40,128,1,0.1,BBNI,64.9734714562945,7419.214521651037,86.13486240571257,1.5409606345760465
Combination_061,40,128,1,0.1,BBRI,89.69621840812664,12420.873713019488,111.44897358441436,2.326555372134957
Combination_061,40,128,1,0.1,BBTN,23.88262785353788,1158.7479030794004,34.040386353262804,1.965543276221522
Combination_061,40,128,1,0.1,BMRI,74.50593194086774,9329.4339064413,96.5889947480628,1.590765791530811
Combination_061,40,128,1,0.1,ITMG,173.89837936531725,60151.95209477292,245.25894906154377,0.7693813731334439
Combination_061,40,128,1,0.1,MEDC,28.21958444702312,1466.304782444324,38.29235932198908,2.1414301988321216
Combination_061,40,128,1,0.1,PGAS,22.778733274061896,1090.829504663648,33.02770813519533,1.3324078826609032
Combination_061,40,128,1,0.1,PTBA,22.882737349048792,2228.7507149119647,47.20964641799348,0.949655023325401
Combination_062,40,128,1,0.2,ADRO,41.46222366757102,3454.131621261022,58.77186079461005,2.261224717106902
Combination_062,40,128,1,0.2,BBCA,101.06489488761198,21816.82505684293,147.70519644495562,1.2293771822593942
Combination_062,40,128,1,0.2,BBNI,86.5626643544479,12131.519688068034,110.14317812768994,2.0587361924113923
Combination_062,40,128,1,0.2,BBRI,71.94977036947726,8927.095627288683,94.48330872322732,1.8693016256992327
Combination_062,40,128,1,0.2,BBTN,28.90351282520717,1681.8426887161556,41.01027540405156,2.3787966672360814
Combination_062,40,128,1,0.2,BMRI,78.90225250300743,10227.76130079268,101.13239491277103,1.6846777278859155
Combination_062,40,128,1,0.2,ITMG,181.4548485463474,65685.55899827648,256.2919409546006,0.8035740265143143
Combination_062,40,128,1,0.2,MEDC,27.370213365139303,1376.9541363303374,37.107332649091575,2.0725627353965828
Combination_062,40,128,1,0.2,PGAS,23.23013801368877,1116.9569527250117,33.4209059231645,1.3631131019590228
Combination_062,40,128,1,0.2,PTBA,23.40243681193256,2304.964209134376,48.01004279454847,0.9699008483065812
Combination_063,40,128,1,0.3,ADRO,42.13058420329645,3483.3402502000067,59.01982929660172,2.295405190589113
Combination_063,40,128,1,0.3,BBCA,105.54331037637996,24074.49996662264,155.15959514842336,1.2823295711779985
Combination_063,40,128,1,0.3,BBNI,107.05244345630676,17464.70446209111,132.15409362593016,2.5488654250669605
Combination_063,40,128,1,0.3,BBRI,67.20403879567272,8023.875729552962,89.57608905033175,1.7426965197536823
Combination_063,40,128,1,0.3,BBTN,27.51151664850224,1440.6984529754088,37.95653373235508,2.274424823941076
Combination_063,40,128,1,0.3,BMRI,76.75180685605935,9808.044271447652,99.0355707382335,1.6395013397040827
Combination_063,40,128,1,0.3,ITMG,191.8231699213708,71049.05676503328,266.55028937338125,0.8493052634528832
Combination_063,40,128,1,0.3,MEDC,28.23217118524564,1444.7466354017497,38.00982288043118,2.1386923823869712
Combination_063,40,128,1,0.3,PGAS,24.98159772200549,1233.4179129436077,35.12005001339844,1.4721209357106133
Combination_063,40,128,1,0.3,PTBA,24.02685620051494,2424.9476466831406,49.24375743871644,0.994668144381582
Combination_064,40,128,1,0.4,ADRO,45.16734527866191,3957.136970068967,62.90577851095213,2.460176770834096
Combination_064,40,128,1,0.4,BBCA,109.30904209399392,25044.51850048033,158.25460025060988,1.329079956299891
Combination_064,40,128,1,0.4,BBNI,69.79653282988849,8645.53468851098,92.98136742654938,1.6550882207134543
Combination_064,40,128,1,0.4,BBRI,81.96984204410512,10931.009402720532,104.55146772150324,2.1253341416132496
Combination_064,40,128,1,0.4,BBTN,28.34266348058672,1631.113561205112,40.38704694831144,2.3304203137766075
Combination_064,40,128,1,0.4,BMRI,79.25254333791115,10343.79434821483,101.70444605923002,1.694631347985846
Combination_064,40,128,1,0.4,ITMG,239.11213079373624,104160.56377469152,322.7391574858736,1.0605764000371538
Combination_064,40,128,1,0.4,MEDC,30.392684449051224,1623.6591545512274,40.294654168403376,2.306604526868059
Combination_064,40,128,1,0.4,PGAS,24.04033545967485,1171.068811134936,34.22088267615165,1.4145514588410708
Combination_064,40,128,1,0.4,PTBA,26.705946529940736,2847.5321162547257,53.36227240527455,1.1066946220200764
Combination_065,40,128,2,0.1,ADRO,43.236141945603954,3757.140774769287,61.29552002201537,2.3543413199185026
Combination_065,40,128,2,0.1,BBCA,107.43588214083536,22429.15309448352,149.76365745561745,1.3063449079478082
Combination_065,40,128,2,0.1,BBNI,63.95931700150748,6969.805858440713,83.48536313894019,1.5169556810333462
Combination_065,40,128,2,0.1,BBRI,60.031034965851326,6265.702065155911,79.15618778816922,1.557401064027661
Combination_065,40,128,2,0.1,BBTN,24.004708354005366,1200.4158467616478,34.647017862460366,1.9728537001963888
Combination_065,40,128,2,0.1,BMRI,81.2128913252474,9997.075939720467,99.98537862968,1.742546381191742
Combination_065,40,128,2,0.1,ITMG,191.4840025331476,69112.22937315806,262.8920488968011,0.8471016764809748
Combination_065,40,128,2,0.1,MEDC,34.2719656715909,2080.161765628341,45.60879044250506,2.598035602464308
Combination_065,40,128,2,0.1,PGAS,23.706165646477555,1145.039472570858,33.838431886995856,1.3919550701718983
Combination_065,40,128,2,0.1,PTBA,23.46411753365462,2336.992345758128,48.34244869427,0.972803655457768
Combination_066,40,128,2,0.2,ADRO,45.55877963201606,3932.4996376539216,62.70964549137494,2.4854606875040193
Combination_066,40,128,2,0.2,BBCA,119.72592961445125,30458.266880462135,174.52296949244857,1.4538319282400618
Combination_066,40,128,2,0.2,BBNI,72.90442535345508,8490.936847917428,92.14627962059797,1.7340206125519793
Combination_066,40,128,2,0.2,BBRI,66.70305904926288,7666.061397518479,87.55604717847008,1.7355758406584372
Combination_066,40,128,2,0.2,BBTN,25.367127884931303,1351.0887383810325,36.757159008566376,2.0833014316140406
Combination_066,40,128,2,0.2,BMRI,89.79897897234923,12353.988815655533,111.14849893568304,1.92668850295851
Combination_066,40,128,2,0.2,ITMG,189.06584883765373,70132.33527162098,264.8251031749463,0.8374779398978953
Combination_066,40,128,2,0.2,MEDC,27.440899878589438,1389.6727232766611,37.27831438352143,2.0836300886638313
Combination_066,40,128,2,0.2,PGAS,24.540233526298447,1140.7951167209603,33.775658642296825,1.4445581192873256
Combination_066,40,128,2,0.2,PTBA,24.717256270295426,2451.80422442047,49.51569674780382,1.0246356543058823
Combination_067,40,128,2,0.3,ADRO,46.138358207272134,4336.469642387377,65.85187652897505,2.51669838261973
Combination_067,40,128,2,0.3,BBCA,112.67109161872654,28193.85738563789,167.91026587328687,1.3663712914456962
Combination_067,40,128,2,0.3,BBNI,73.10056893945601,9012.824908590963,94.93589894550408,1.7358374955600164
Combination_067,40,128,2,0.3,BBRI,67.28285558588175,8222.345644771212,90.67715062115269,1.745150089069618
Combination_067,40,128,2,0.3,BBTN,26.306638848194204,1396.5811114969772,37.37085912174053,2.167028887221249
Combination_067,40,128,2,0.3,BMRI,95.99636811361039,14162.688125132074,119.00709275136535,2.063103584967841
Combination_067,40,128,2,0.3,ITMG,236.74375808281886,105622.80575132466,324.996624215275,1.050246416486098
Combination_067,40,128,2,0.3,MEDC,34.73478275178649,2105.8772680943557,45.88983839690826,2.6286935367994024
Combination_067,40,128,2,0.3,PGAS,26.708536576881677,1420.2826178885061,37.68663712628796,1.5697186474276072
Combination_067,40,128,2,0.3,PTBA,26.004190155499273,2578.538850826611,50.779315186664455,1.0805755359707876
Combination_068,40,128,2,0.4,ADRO,46.327565808197576,4198.34675527804,64.79465066869363,2.5306818661263577
Combination_068,40,128,2,0.4,BBCA,157.37741476769065,49111.045674061,221.61012087461395,1.9162376197479019
Combination_068,40,128,2,0.4,BBNI,99.84087738201775,15353.383582518743,123.90877120897756,2.377526710489847
Combination_068,40,128,2,0.4,BBRI,129.08030463561093,23578.68980004704,153.55354049987594,3.3596185993614496
Combination_068,40,128,2,0.4,BBTN,27.013727711687384,1505.0642469467464,38.79515751929287,2.2263361923191507
Combination_068,40,128,2,0.4,BMRI,114.88161252342545,19514.78447810222,139.69532733095343,2.479515168707962
Combination_068,40,128,2,0.4,ITMG,333.7696096022353,184642.08769420127,429.6999973169668,1.4772716744840426
Combination_068,40,128,2,0.4,MEDC,32.94978020726484,1969.8643543456285,44.3831539477044,2.5008927339326243
Combination_068,40,128,2,0.4,PGAS,41.07117181201633,2793.3596776900995,52.85224382833807,2.393106328401887
Combination_068,40,128,2,0.4,PTBA,27.89069001301587,2720.657863091814,52.159925834799786,1.1609287391771281
Combination_069,40,128,3,0.1,ADRO,51.78881083300218,5288.232152876238,72.72023207386124,2.828339102207431
Combination_069,40,128,3,0.1,BBCA,105.92395354517927,22048.88722952834,148.48867710882314,1.286457916493131
Combination_069,40,128,3,0.1,BBNI,71.59506526782361,8426.601956548693,91.79652475202258,1.7020445847495358
Combination_069,40,128,3,0.1,BBRI,67.62485284158376,7475.4815867004845,86.46086737189539,1.763111344308393
Combination_069,40,128,3,0.1,BBTN,26.031771377471976,1384.268489452092,37.20575882107623,2.1451031410601207
Combination_069,40,128,3,0.1,BMRI,82.737367867137,11284.018665561493,106.22626165671788,1.7596211869312095
Combination_069,40,128,3,0.1,ITMG,186.16902028485188,67155.22971140113,259.1432609801018,0.8246139079743972
Combination_069,40,128,3,0.1,MEDC,29.743765246946477,1547.91040823288,39.34349257797126,2.256117127260835
Combination_069,40,128,3,0.1,PGAS,24.494188003402808,1221.3863141358745,34.94833778788162,1.4430472746358143
Combination_069,40,128,3,0.1,PTBA,26.931883495488613,2809.4664850463228,53.00440061963084,1.117632997608416
Combination_070,40,128,3,0.2,ADRO,58.833211161893075,6763.324530025933,82.23943415433945,3.2198371932664935
Combination_070,40,128,3,0.2,BBCA,110.86909883742706,26480.37859695308,162.72792814066392,1.3464081801154921
Combination_070,40,128,3,0.2,BBNI,124.27504687000527,23720.413318368053,154.0143282891824,2.951502350597372
Combination_070,40,128,3,0.2,BBRI,64.650047637356,7325.710724140584,85.59036583716993,1.6820718152465126
Combination_070,40,128,3,0.2,BBTN,28.142691284111724,1542.4831762621427,39.274459592235544,2.324061800729384
Combination_070,40,128,3,0.2,BMRI,87.4735511892991,11657.833373058824,107.97144702678956,1.8711198637522286
Combination_070,40,128,3,0.2,ITMG,276.3144242463353,131948.01678517106,363.246495902123,1.2245153146636782
Combination_070,40,128,3,0.2,MEDC,31.285148924443085,1713.92452443184,41.39957154889215,2.3655610979142043
Combination_070,40,128,3,0.2,PGAS,24.283769508059923,1145.9927369595437,33.85251448503558,1.4293807893783306
Combination_070,40,128,3,0.2,PTBA,29.338016237715166,2651.2445173750257,51.4902371073879,1.2242300779805755
Combination_071,40,128,3,0.3,ADRO,51.115921206718724,4901.086075831064,70.00775725468617,2.795165173205219
Combination_071,40,128,3,0.3,BBCA,119.80576237543019,29078.202463941885,170.5233194139203,1.4578184138705483
Combination_071,40,128,3,0.3,BBNI,75.13020812178692,9440.009109158525,97.15970928918286,1.7844297243464657
Combination_071,40,128,3,0.3,BBRI,85.86043579586463,11831.869312018463,108.77439639923755,2.240838341386814
Combination_071,40,128,3,0.3,BBTN,30.934604658581854,1889.5537864901205,43.468997992708786,2.5515467244997434
Combination_071,40,128,3,0.3,BMRI,117.24186219757408,21262.95946061443,145.81824117926547,2.5213177750286526
Combination_071,40,128,3,0.3,ITMG,257.7459652754042,111467.89548007771,333.86808095425613,1.1399064793103415
Combination_071,40,128,3,0.3,MEDC,32.84354006140236,1920.2417346600869,43.820562920392604,2.487333597013718
Combination_071,40,128,3,0.3,PGAS,25.328269999661877,1224.8442335239647,34.99777469388539,1.4965904723971017
Combination_071,40,128,3,0.3,PTBA,29.426296181815992,3030.3569288395593,55.04867781191079,1.2257862487600863
Combination_072,40,128,3,0.4,ADRO,57.64228957323291,6386.565674471813,79.91599135637256,3.1624780982348875
Combination_072,40,128,3,0.4,BBCA,116.08919855716412,30004.00244984322,173.21663444901364,1.4089476316075311
Combination_072,40,128,3,0.4,BBNI,132.69455474057648,27190.862639641535,164.89652100527024,3.146387474701625
Combination_072,40,128,3,0.4,BBRI,126.87730273168249,22979.16744559102,151.5888104234314,3.303405166875267
Combination_072,40,128,3,0.4,BBTN,29.88912584372246,1801.8827311173181,42.448589271226886,2.4623200715690743
Combination_072,40,128,3,0.4,BMRI,120.55580820111057,23584.602360733817,153.57279173321626,2.5784314743381445
Combination_072,40,128,3,0.4,ITMG,243.44005419624773,101706.87989795822,318.91516097225326,1.0767007165546576
Combination_072,40,128,3,0.4,MEDC,41.56068338253817,2990.619005205626,54.686552325097495,3.1281447024606717
Combination_072,40,128,3,0.4,PGAS,27.45950017901632,1457.2794081560673,38.1743291775516,1.6172731948153507
Combination_072,40,128,3,0.4,PTBA,28.210004813593926,2821.450247023698,53.11732529997814,1.173123942558116
Combination_073,60,32,1,0.1,ADRO,40.187529120728286,3270.877889214204,57.19158932233134,2.1875208514265063
Combination_073,60,32,1,0.1,BBCA,121.05639577983948,26694.847968118767,163.38558066157114,1.4773724163671118
Combination_073,60,32,1,0.1,BBNI,77.98996405635809,10407.82640803404,102.01875517783012,1.8476407955457437
Combination_073,60,32,1,0.1,BBRI,70.05546821348648,8519.829492564551,92.30292244866655,1.8113057300054087
Combination_073,60,32,1,0.1,BBTN,29.08758971951889,1461.246008070861,38.22624763262621,2.4153000347520983
Combination_073,60,32,1,0.1,BMRI,81.89455740743401,11278.671003360363,106.20108758087349,1.7466422398632708
Combination_073,60,32,1,0.1,ITMG,217.10219043407497,80643.97361660459,283.9788260004689,0.9603071163202781
Combination_073,60,32,1,0.1,MEDC,40.41447093061213,2647.011580583962,51.449116421800305,3.0570493862124826
Combination_073,60,32,1,0.1,PGAS,24.031901393862924,1213.0195432747153,34.828430100633526,1.4114840741332904
Combination_073,60,32,1,0.1,PTBA,29.895302227718368,3053.6676946833777,55.26000085670808,1.2430431668514117
Combination_074,60,32,1,0.2,ADRO,43.738592658325935,3481.794991890511,59.006736834792946,2.389486003315069
Combination_074,60,32,1,0.2,BBCA,116.12187706738064,28745.87068751776,169.54607246267238,1.409685363111999
Combination_074,60,32,1,0.2,BBNI,100.50460940642326,15476.48635923102,124.40452708495387,2.383138294494918
Combination_074,60,32,1,0.2,BBRI,77.03591089172774,9878.830272119616,99.39230489388812,1.9940943333651497
Combination_074,60,32,1,0.2,BBTN,30.615576143168013,1721.0663214617955,41.485736361571256,2.5378728248167346
Combination_074,60,32,1,0.2,BMRI,93.61471708729961,14826.780804047628,121.76526928499615,1.9903003983630811
Combination_074,60,32,1,0.2,ITMG,218.96704175918234,86499.17130783864,294.1074145747411,0.9705202276529734
Combination_074,60,32,1,0.2,MEDC,31.576952662245937,1933.9859061246627,43.9771066138356,2.401210771662782
Combination_074,60,32,1,0.2,PGAS,27.453553093423075,1466.4730214552683,38.29455602896146,1.6239969547812168
Combination_074,60,32,1,0.2,PTBA,28.648793098094654,3335.880062919435,57.757078033081235,1.1909158956467698
Combination_075,60,32,1,0.3,ADRO,43.710261426812465,3603.051959891183,60.02542761106482,2.391214096213814
Combination_075,60,32,1,0.3,BBCA,125.38492092768924,35261.64209196699,187.78083526272587,1.5198976284806698
Combination_075,60,32,1,0.3,BBNI,131.2920913250327,26209.458244477002,161.89335454081183,3.1296666646072744
Combination_075,60,32,1,0.3,BBRI,83.64333366986395,11043.646643896875,105.08875602982877,2.1667048689214607
Combination_075,60,32,1,0.3,BBTN,28.805761855432607,1700.1744531423665,41.23317175700126,2.3753695413880576
Combination_075,60,32,1,0.3,BMRI,130.51335500941855,24627.647964162497,156.93198515332207,2.7754623304190162
Combination_075,60,32,1,0.3,ITMG,290.79146564221213,136268.9393530856,369.1462303113572,1.288779465380599
Combination_075,60,32,1,0.3,MEDC,37.90502536220851,2600.9373948809844,50.999386220629994,2.869263541485024
Combination_075,60,32,1,0.3,PGAS,26.203153785184128,1352.6265010682876,36.77807092641331,1.5433720311896035
Combination_075,60,32,1,0.3,PTBA,30.578277688875474,3449.4828152621035,58.7322978884881,1.2736099146210247
Combination_076,60,32,1,0.4,ADRO,46.7970788955903,4306.6044462363625,65.62472435169813,2.5544500029116937
Combination_076,60,32,1,0.4,BBCA,148.23971473055772,45635.61660323001,213.62494377583815,1.8008613140166003
Combination_076,60,32,1,0.4,BBNI,97.49296214083117,15121.31996957532,122.96877640106581,2.2983210797627294
Combination_076,60,32,1,0.4,BBRI,94.8771241037514,13485.440098706367,116.12682764420273,2.4589823184922315
Combination_076,60,32,1,0.4,BBTN,31.837810983133554,1924.3455269609549,43.86736289043319,2.6511836075901707
Combination_076,60,32,1,0.4,BMRI,101.11890434361182,17288.30049484609,131.4849820125709,2.158373452490808
Combination_076,60,32,1,0.4,ITMG,281.8249327566126,128299.1088886026,358.1886498601018,1.247904588092292
Combination_076,60,32,1,0.4,MEDC,34.300765979244865,2190.222279360367,46.799810676544055,2.600954437473627
Combination_076,60,32,1,0.4,PGAS,34.21364712200575,2411.334435013172,49.10534018834583,2.0185149087680374
Combination_076,60,32,1,0.4,PTBA,35.0107821350475,3899.2362313450903,62.44386464133278,1.4615147358836353
Combination_077,60,32,2,0.1,ADRO,48.96946345033837,4521.858357206352,67.24476453380107,2.6817917629955144
Combination_077,60,32,2,0.1,BBCA,128.08249403246867,33885.877464744306,184.08117085879346,1.5557054758102002
Combination_077,60,32,2,0.1,BBNI,132.1442546775873,26136.140967548836,161.66675900613842,3.139221804837275
Combination_077,60,32,2,0.1,BBRI,77.7381278460118,10351.442199940757,101.74203752599392,2.021075705934315
Combination_077,60,32,2,0.1,BBTN,32.94811620918461,1813.0258753933801,42.579641560179674,2.7362990340268114
Combination_077,60,32,2,0.1,BMRI,154.7531419520754,35331.392414551796,187.96646619690384,3.2531701791072316
Combination_077,60,32,2,0.1,ITMG,387.1059849215069,234254.66150847747,483.99861725884864,1.7082707116076803
Combination_077,60,32,2,0.1,MEDC,35.57453881507543,2372.3112741752334,48.70637816729174,2.692277133267766
Combination_077,60,32,2,0.1,PGAS,26.278592854095006,1384.3114948910627,37.20633675721197,1.55081190681653
Combination_077,60,32,2,0.1,PTBA,28.71048659407835,3249.022535992145,57.000197683798824,1.1935523309858738
Combination_078,60,32,2,0.2,ADRO,46.749871926341996,4459.2292247913965,66.77746045479265,2.5499307073793838
Combination_078,60,32,2,0.2,BBCA,144.54531815412227,43530.36992565745,208.63932976708261,1.7550322846159685
Combination_078,60,32,2,0.2,BBNI,144.02290484888098,31483.89877335416,177.43702762770278,3.440608635242099
Combination_078,60,32,2,0.2,BBRI,106.40902452917726,16527.077477545045,128.55768151901717,2.7483548726801437
Combination_078,60,32,2,0.2,BBTN,33.596955178310544,2185.323361434516,46.74744229831741,2.7925785329420116
Combination_078,60,32,2,0.2,BMRI,122.16027749099315,25774.88478775355,160.54558476567817,2.609941788355008
Combination_078,60,32,2,0.2,ITMG,316.3189022661113,159706.9462704052,399.63351494889065,1.401258319095503
Combination_078,60,32,2,0.2,MEDC,33.4447295314915,2054.4923431902225,45.326508173366086,2.539728970527632
Combination_078,60,32,2,0.2,PGAS,24.83579474387408,1257.4091192413302,35.45996502030607,1.4656035851825724
Combination_078,60,32,2,0.2,PTBA,29.555861389251064,3593.421887875151,59.9451573346434,1.2295362823259401
Combination_079,60,32,2,0.3,ADRO,50.234517939120764,4738.887824562233,68.83958036306026,2.7550070066587558
Combination_079,60,32,2,0.3,BBCA,171.4989844993721,58654.1671419096,242.1862240960654,2.084787906309082
Combination_079,60,32,2,0.3,BBNI,138.06947148961135,29094.21045056369,170.57025077827518,3.286202937727619
Combination_079,60,32,2,0.3,BBRI,96.73620663232315,14422.752983970193,120.09476668019383,2.500543430763921
Combination_079,60,32,2,0.3,BBTN,39.97794311952105,2404.3591759997166,49.03426532537952,3.328266014599518
Combination_079,60,32,2,0.3,BMRI,126.81754941991763,25487.530452091876,159.64814578344428,2.708608327421382
Combination_079,60,32,2,0.3,ITMG,412.65518254727755,257648.4562041755,507.590835421775,1.817352626363823
Combination_079,60,32,2,0.3,MEDC,36.01477385286948,2310.626446154548,48.068975921633154,2.7217238477519468
Combination_079,60,32,2,0.3,PGAS,28.008033097219112,1509.9190961931038,38.85767744208477,1.654462199364814
Combination_079,60,32,2,0.3,PTBA,31.82500344493406,4336.537612874054,65.85239261313178,1.3231754165289817
Combination_080,60,32,2,0.4,ADRO,50.39905535767406,4575.050562694529,67.63912006150382,2.770768235244653
Combination_080,60,32,2,0.4,BBCA,218.19022356177402,101337.15437780206,318.33497196789745,2.632351575994584
Combination_080,60,32,2,0.4,BBNI,129.07705554001626,25141.07282510795,158.5593668791218,3.049022315262569
Combination_080,60,32,2,0.4,BBRI,103.18126069081525,15726.273270706466,125.40443879985455,2.669515921050264
Combination_080,60,32,2,0.4,BBTN,41.45004304747037,3185.5278923342876,56.440480971854655,3.4340333340816853
Combination_080,60,32,2,0.4,BMRI,152.27202267312322,35221.447070549395,187.6737783243823,3.302858449871751
Combination_080,60,32,2,0.4,ITMG,355.54596766722307,193018.05732112372,439.33820380331565,1.5701688179452407
Combination_080,60,32,2,0.4,MEDC,50.46198141674343,4265.438297206658,65.31032305238321,3.764892479279153
Combination_080,60,32,2,0.4,PGAS,28.998485263303024,1577.3080809955977,39.715338107532176,1.7113103125394276
Combination_080,60,32,2,0.4,PTBA,33.17922004585643,4919.6317704704115,70.14008675836102,1.3821664354331726
Combination_081,60,32,3,0.1,ADRO,67.17097989142802,7370.817610270012,85.85346591879684,3.6605855762629225
Combination_081,60,32,3,0.1,BBCA,135.17033313890153,40762.603045990436,201.89750628967766,1.635572477212704
Combination_081,60,32,3,0.1,BBNI,150.606207092889,34934.9629384296,186.9089696575036,3.5813040799381586
