time,open,high,low,close,Volume
2021-02-23,4692.62638,4712.13834,4624.33452,4673.11442,100459513.0371321
2021-02-24,4673.11442,4702.38236,4595.06658,4614.57854,98382735.51196294
2021-02-25,4653.60246,4653.60246,4556.04266,4614.57854,122659640.54866862
2021-02-26,4614.57854,4634.0905,4585.3106,4595.06658,150764044.2067327
2021-03-01,4682.8704,4712.13834,4604.82256,4712.13834,118359303.72960997
2021-03-02,4751.16226,4760.91824,4682.8704,4682.8704,70068409.32433236
2021-03-03,4682.8704,4731.6503,4624.33452,4731.6503,79229047.2100189
2021-03-04,4731.6503,4731.6503,4614.57854,4643.84648,109858158.79081345
2021-03-05,4624.33452,4653.60246,4585.3106,4653.60246,66334289.32818641
2021-03-08,4682.8704,4702.38236,4614.57854,4614.57854,65150195.05985048
2021-03-09,4634.0905,4634.0905,4448.72688,4468.23884,154240373.59650186
2021-03-10,4536.5307,4546.28668,4477.99482,4517.01874,72127864.1407629
2021-03-12,4575.55462,4575.55462,4429.21492,4468.23884,141971180.75272807
2021-03-15,4468.23884,4517.01874,4448.72688,4458.48286,88972404.61747564
2021-03-16,4546.28668,4653.60246,4497.50678,4604.82256,140730710.8050652
2021-03-17,4565.79864,4585.3106,4487.7508,4556.04266,108319410.2488935
2021-03-18,4595.06658,4653.60246,4575.55462,4643.84648,89114471.32937954
2021-03-19,4634.0905,4634.0905,4556.04266,4556.04266,155051875.8751043
2021-03-22,4585.3106,4585.3106,4507.26276,4517.01874,62524933.42544778
2021-03-23,4604.82256,4604.82256,4536.5307,4556.04266,107192409.16853048
2021-03-24,4614.57854,4614.57854,4536.5307,4556.04266,112296868.17726156
2021-03-25,4585.3106,4585.3106,4468.23884,4507.26276,88657418.32189079
2021-03-26,4517.01874,4604.82256,4507.26276,4604.82256,99683578.68712318
2021-03-29,4663.35844,4663.35844,4604.82256,4604.82256,99524701.77265637
2021-03-30,4585.3106,4585.3106,4370.67904,4390.191,200244875.4507492
2021-03-31,4341.4111,4370.67904,4156.04748,4292.6312,301105885.8259242
2021-04-01,4243.8513,4263.36326,4107.26758,4185.31542,316987837.20343834
2021-04-05,4214.58336,4224.33934,4058.48768,4097.5116,321973087.2757017
2021-04-06,4068.24366,4126.77954,4048.7317,4097.5116,155910323.71940082
2021-04-07,4126.77954,4136.53552,4058.48768,4097.5116,108979108.1982538
2021-04-08,4146.2915,4253.60728,4126.77954,4243.8513,147760040.50848812
2021-04-09,4273.11924,4292.6312,4243.8513,4243.8513,116735376.66128875
2021-04-12,4282.87522,4282.87522,4097.5116,4107.26758,107269490.09735568
2021-04-13,4107.26758,4156.04748,4019.46376,4058.48768,111991516.99777985
2021-04-14,4175.55944,4243.8513,4117.02356,4243.8513,105790294.77305202
2021-04-15,4282.87522,4302.38718,4175.55944,4302.38718,80389566.19427264
2021-04-16,4341.4111,4351.16708,4204.82738,4234.09532,69416091.46390215
2021-04-19,4253.60728,4273.11924,4204.82738,4273.11924,57945383.24186806
2021-04-20,4185.31542,4224.33934,4117.02356,4204.82738,91519047.80452605
2021-04-21,4136.53552,4185.31542,4126.77954,4126.77954,48411435.85780209
2021-04-22,4126.77954,4156.04748,4097.5116,4097.5116,110712301.58323409
2021-04-23,4097.5116,4175.55944,4087.75562,4146.2915,112296048.16738042
2021-04-26,4136.53552,4146.2915,4029.21974,4038.97572,146636934.47506043
2021-04-27,4097.5116,4097.5116,4048.7317,4068.24366,136121230.26082465
2021-04-28,4068.24366,4117.02356,4029.21974,4029.21974,117954628.85327768
2021-04-29,4087.75562,4097.5116,4038.97572,4058.48768,116207700.30278866
2021-04-30,4048.7317,4058.48768,3951.1719,3951.1719,239939913.775961
2021-05-03,3960.92788,3970.68386,3902.392,3912.14798,115764484.9620438
2021-05-04,3921.90396,3970.68386,3912.14798,3960.92788,78540341.411114
2021-05-05,4009.70778,4029.21974,3980.43984,3990.19582,109321769.82732642
2021-05-06,4029.21974,4029.21974,3970.68386,4009.70778,80346720.67798418
2021-05-07,4038.97572,4038.97572,3941.41592,3951.1719,77674308.47541714
2021-05-10,3951.1719,3990.19582,3951.1719,3951.1719,75828876.23795867
2021-05-11,3931.65994,3941.41592,3882.88004,3892.63602,155642180.4882749
2021-05-17,3863.36808,3902.392,3804.8322,3804.8322,200176609.628146
2021-05-18,3863.36808,3863.36808,3795.07622,3804.8322,118598131.60748588
2021-05-19,3756.0523,3843.85612,3756.0523,3775.56426,126081746.78504875
2021-05-20,3746.29632,3834.10014,3726.78436,3785.32024,153593283.29906377
2021-05-21,3824.34416,3853.6121,3765.80828,3795.07622,112865545.0298176
2021-05-24,3873.12406,3960.92788,3814.58818,3941.41592,137153725.2023887
2021-05-25,3970.68386,4038.97572,3941.41592,3960.92788,157175291.46226212
2021-05-27,4038.97572,4087.75562,3853.6121,3853.6121,580233354.3119195
2021-05-28,3941.41592,4068.24366,3921.90396,3970.68386,255409502.68450737
2021-05-31,4029.21974,4175.55944,4009.70778,4156.04748,304273071.4905115
2021-06-02,4243.8513,4273.11924,4126.77954,4156.04748,290965541.1347707
2021-06-03,4165.80346,4253.60728,4117.02356,4253.60728,161618104.99816522
2021-06-04,4273.11924,4282.87522,4185.31542,4234.09532,128724638.63189553
2021-06-07,4234.09532,4243.8513,4107.26758,4146.2915,142339877.69552624
2021-06-08,4175.55944,4175.55944,4087.75562,4097.5116,101463820.13903268
2021-06-09,3999.9518,4165.80346,3999.9518,4117.02356,100108241.30430771
2021-06-10,4175.55944,4214.58336,4156.04748,4195.0714,99689933.76370186
2021-06-11,4243.8513,4243.8513,4175.55944,4175.55944,53867576.60429809
2021-06-14,4224.33934,4243.8513,4175.55944,4243.8513,124269832.45148104
2021-06-15,4243.8513,4243.8513,4107.26758,4126.77954,187027648.68316665
2021-06-16,4048.7317,4068.24366,3912.14798,3912.14798,448204690.8665249
2021-06-17,3882.88004,3970.68386,3834.10014,3931.65994,313325468.0718903
2021-06-18,3960.92788,3960.92788,3814.58818,3814.58818,303403963.5177604
2021-06-21,3785.32024,3873.12406,3765.80828,3843.85612,148665946.42465442
2021-06-22,3843.85612,3970.68386,3824.34416,3941.41592,123775366.49316624
2021-06-23,3951.1719,3970.68386,3843.85612,3843.85612,166563277.08748892
2021-06-24,3902.392,3912.14798,3863.36808,3892.63602,51642172.28817607
2021-06-25,3931.65994,3941.41592,3892.63602,3892.63602,77480478.63976762
2021-06-28,3882.88004,3892.63602,3834.10014,3834.10014,144764339.4102899
2021-06-29,3765.80828,3814.58818,3765.80828,3804.8322,124818624.06441998
2021-06-30,3804.8322,3873.12406,3795.07622,3843.85612,115669671.3195394
